train_file,test_file,version,num_train_seqs,num_test_seqs,train_extract_time_s,test_extract_time_s,total_train_time_s,run_type,model_id_or_k,prediction_time_s,accuracy,precision_macro,recall_macro,f1_macro
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,3,2.3617,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,4,2.6568,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,5,2.9498,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,6,3.2364,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,7,3.5266,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,8,3.8283,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,9,4.0878,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,10,4.3938,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,11,4.6746,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,12,4.9578,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,13,5.2542,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,14,5.5533,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,15,5.8636,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,16,6.1501,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,17,6.4496,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,18,6.7542,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,19,7.0961,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,20,7.3876,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,21,7.6841,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,22,7.9901,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,23,8.298,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,24,8.6073,1.0,1.0,1.0,1.0
train70_11000_4.fasta,test30_11000_4.fasta,4,7700,3300,1.9722,1.3886,1694.5963,ensemble,25,8.8888,1.0,1.0,1.0,1.0
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,0,4.5273,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,1,4.5089,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,2,4.6031,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,3,4.5797,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,4,4.5703,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,5,4.5389,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,6,4.5844,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,7,4.5798,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,8,4.5964,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,9,4.5004,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,10,4.5687,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,11,4.5496,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,12,4.5872,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,13,4.5749,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,14,4.5011,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,15,4.5768,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,16,4.5932,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,17,4.6187,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,18,4.5662,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,19,4.5223,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,20,4.5608,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,21,4.5737,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,22,4.5714,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,23,4.5372,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,individual,24,4.5692,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,1,4.5273,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,2,5.2231,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,3,6.0132,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,4,6.7798,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,5,7.537,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,6,8.2629,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,7,9.0342,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,8,9.8009,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,9,10.5843,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,10,11.2716,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,11,12.0272,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,12,12.7638,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,13,13.5379,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,14,14.2998,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,15,14.9878,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,16,15.7515,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,17,16.5317,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,18,17.3374,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,19,18.0905,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,20,18.7998,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,21,19.5475,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,22,20.3081,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,23,21.0664,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,24,21.7906,0.9995,0.9995,0.9995,0.9995
train20_11000_1.fasta,test80_11000_1.fasta,1,2200,8800,0.6253,3.8131,603.7008,ensemble,25,22.5467,0.9995,0.9995,0.9995,0.9995
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,0,3.739,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,1,3.6928,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,2,3.7065,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,3,3.6677,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,4,3.6774,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,5,3.6681,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,6,3.7157,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,7,3.6993,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,8,3.7017,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,9,3.6767,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,10,3.6691,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,11,3.7047,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,12,3.674,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,13,3.6815,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,14,3.6774,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,15,3.7011,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,16,3.7263,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,17,3.7116,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,18,3.6637,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,19,3.6986,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,20,3.7045,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,21,3.7183,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,22,3.7425,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,23,3.7019,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,individual,24,3.7087,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,1,3.739,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,2,4.2788,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,3,4.8324,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,4,5.3473,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,5,5.8718,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,6,6.387,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,7,6.9498,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,8,7.4962,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,9,8.045,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,10,8.5688,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,11,9.085,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,12,9.6368,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,13,10.1579,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,14,10.6864,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,15,11.2109,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,16,11.7591,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,17,12.3325,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,18,12.8912,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,19,13.402,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,20,13.9478,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,21,14.4993,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,22,15.0647,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,23,15.6542,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,24,16.2032,0.9998,0.9998,0.9999,0.9998
train40_11000_4.fasta,test60_11000_4.fasta,4,4400,6600,1.3261,3.1529,1095.1814,ensemble,25,16.759,0.9998,0.9998,0.9999,0.9998
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,0,4.0559,0.9998,0.9998,0.9998,0.9998
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,1,4.0012,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,2,4.0019,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,3,4.0045,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,4,3.9928,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,5,3.9964,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,6,3.999,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,7,4.0014,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,8,4.0015,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,9,3.9987,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,10,3.9902,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,11,3.9904,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,12,3.9996,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,13,3.9988,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,14,3.9875,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,15,3.9899,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,16,3.9888,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,17,3.9926,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,18,3.9988,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,19,3.9927,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,20,3.9908,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,21,3.9884,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,22,3.9965,0.9997,0.9997,0.9997,0.9997
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,23,3.991,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,individual,24,3.9914,0.9998,0.9998,0.9998,0.9998
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,1,4.0559,0.9998,0.9998,0.9998,0.9998
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,2,4.5235,0.9998,0.9998,0.9998,0.9998
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,3,4.9918,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,4,5.4627,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,5,5.9219,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,6,6.3848,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,7,6.8502,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,8,7.318,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,9,7.7859,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,10,8.251,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,11,8.7076,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,12,9.1644,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,13,9.6305,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,14,10.0956,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,15,10.5495,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,16,11.0058,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,17,11.461,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,18,11.92,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,19,12.3853,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,20,12.8444,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,21,13.3016,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,22,13.7564,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,23,14.2193,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,24,14.6767,0.9996,0.9996,0.9996,0.9996
train10_11000_3.fasta,test90_11000_3.fasta,3,1100,9900,0.4351,3.5336,133.4956,ensemble,25,15.1345,0.9996,0.9996,0.9996,0.9996
train20_11000_3.fasta,test80_11000_3.fasta,3,2200,8800,0.6397,3.9937,604.8808,individual,0,4.7565,0.9997,0.9997,0.9997,0.9997
train20_11000_3.fasta,test80_11000_3.fasta,3,2200,8800,0.6397,3.9937,604.8808,individual,1,4.7177,0.9997,0.9997,0.9997,0.9997
train20_11000_3.fasta,test80_11000_3.fasta,3,2200,8800,0.6397,3.9937,604.8808,individual,2,4.7182,0.9997,0.9997,0.9997,0.9997
train20_11000_3.fasta,test80_11000_3.fasta,3,2200,8800,0.6397,3.9937,604.8808,individual,3,4.7329,0.9997,0.9997,0.9997,0.9997
train20_11000_3.fasta,test80_11000_3.fasta,3,2200,8800,0.6397,3.9937,604.8808,individual,4,4.7558,0.9997,0.9997,0.9997,0.9997
